Game ID,Competition,Season,Date,Home team,Away team,Tackling team,Carrying team,Time,Phase,x_start,y_start,Tackle descriptor,Tackle outcome,Tackle qualifier,Tackle dominance,Tackler number,Tackle area,Tackler name,Tackler position,Attacking player name,Missed tackle category,Missed tackle outcome
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_00005,1,81,16,Chase,Passive,,Ineffective Tackle,1st Tackler,Upper Torso,Sione Havili Talitui,7,Vaiolini Ekuasi,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_00007,1,81,16,Chase,Passive,Assist,Ineffective Tackle,2nd Tackler,Upper Torso,Lalomilo Lalomilo,12,Vaiolini Ekuasi,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_00028,1,47,62,Chase,Missed,,Ineffective Tackle,1st Tackler,,Tom Robertson,3,Ardie Savea,Stepped,Clean Break
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_00029,1,43,63,Chase,Missed,Assist,Ineffective Tackle,2nd Tackler,,Nic Dolly,2,Ardie Savea,Positional,Clean Break
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_00033,1,20,66,Cover,Complete,,Neutral Tackle,1st Tackler,Upper Torso,Ben Donaldson,10,Lalomilo Lalomilo,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_00040,1,76,4,Edge,Complete,,Neutral Tackle,1st Tackler,Upper Torso,Allan Craig,5,Divad Palu,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_00055,1,67,20,Chase,Passive,,Ineffective Tackle,1st Tackler,Legs,Harry Potter,11,Jackson Garden-Bachop,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_00102,2,62,24,Line,Complete,,Neutral Tackle,1st Tackler,Upper Torso,Nick Champion de Crespigny,6,James Lay,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_00102,2,62,24,Line,Complete,Assist,Neutral Tackle,2nd Tackler,Upper Torso,Darcy Swain,5,James Lay,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_00107,3,63,44,Line,Passive,,Ineffective Tackle,1st Tackler,Legs,Nic Dolly,2,Allan Craig,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_00108,3,63,44,Line,Pen Conceded,Assist,Neutral Tackle,2nd Tackler,Upper Torso,Tom Robertson,3,Allan Craig,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_00112,4,58,45,Line,Complete,,Neutral Tackle,1st Tackler,Upper Torso,Carlo Tizzano,7,Sione Havili Talitui,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_00204,1,32,51,Line,Complete,,Neutral Tackle,1st Tackler,Lower Torso,Carlo Tizzano,7,Lalomilo Lalomilo,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_00209,2,31,46,Line,Complete,,Neutral Tackle,1st Tackler,Upper Torso,Nic Dolly,2,Ardie Savea,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_00210,2,31,46,Line,Complete,Assist,Neutral Tackle,2nd Tackler,Upper Torso,Vaiolini Ekuasi,8,Ardie Savea,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_00214,3,29,37,Line,Missed,,Ineffective Tackle,1st Tackler,Lower Torso,Divad Palu,14,Miracle Faiilagi,Bumped Off,Tackled
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_00214,3,28,36,Line,Complete,Assist,Neutral Tackle,2nd Tackler,Lower Torso,Tom Robertson,3,Miracle Faiilagi,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_00220,4,29,53,Line,Complete,,Neutral Tackle,1st Tackler,Legs,Darcy Swain,5,Sione Havili Talitui,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_00221,4,29,53,Line,Complete,Assist,Neutral Tackle,2nd Tackler,Lower Torso,Nick Champion de Crespigny,6,Sione Havili Talitui,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_00229,1,65,34,Other,Complete,,Neutral Tackle,1st Tackler,Upper Torso,James Lay,1,Divad Palu,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_00318,1,49,34,Line,Complete,,Neutral Tackle,1st Tackler,Legs,Lalomilo Lalomilo,12,Sio Tomkinson,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_00319,1,49,34,Line,Complete,Assist,Neutral Tackle,2nd Tackler,Upper Torso,Sione Havili Talitui,7,Sio Tomkinson,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_00324,2,45,24,Line,Passive,,Ineffective Tackle,1st Tackler,Upper Torso,James Lay,1,Vaiolini Ekuasi,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_00329,3,38,25,Line,Passive,,Ineffective Tackle,1st Tackler,Lower Torso,Feleti Sae-Ta'ufo'ou,3,Jeremy Williams,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_00329,3,38,25,Line,Passive,Assist,Ineffective Tackle,2nd Tackler,Upper Torso,Samuel Slade,4,Jeremy Williams,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_00425,1,42,45,Line,Complete,,Neutral Tackle,1st Tackler,Lower Torso,Divad Palu,14,Lalomilo Lalomilo,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_00426,1,42,45,Line,Complete,Assist,Neutral Tackle,2nd Tackler,Upper Torso,Nic Dolly,2,Lalomilo Lalomilo,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_00429,2,40,35,Line,Complete,,Neutral Tackle,1st Tackler,Lower Torso,Carlo Tizzano,7,Pepesana Patafilo,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_00430,2,40,35,Line,Complete,Assist,Neutral Tackle,2nd Tackler,Upper Torso,Hamish Stewart,12,Pepesana Patafilo,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_00437,3,39,28,Line,Complete,,Neutral Tackle,1st Tackler,Legs,Carlo Tizzano,7,Jonathan Taumateine,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_00608,1,47,57,Line,Passive,,Ineffective Tackle,1st Tackler,Legs,Kyren Taumoefolau,11,Harry Potter,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_00706,1,8,49,Line,Passive,,Ineffective Tackle,1st Tackler,Lower Torso,Jackson Garden-Bachop,10,Nick Champion de Crespigny,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_00707,1,8,49,Line,Passive,Assist,Ineffective Tackle,2nd Tackler,Lower Torso,Allan Craig,5,Nick Champion de Crespigny,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_00712,2,4,37,Line,Complete,,Neutral Tackle,1st Tackler,Lower Torso,Pepesana Patafilo,13,Nic Dolly,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_00717,3,4,34,Line,Passive,,Ineffective Tackle,1st Tackler,Upper Torso,Feleti Sae-Ta'ufo'ou,3,Vaiolini Ekuasi,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_00847,1,84,53,Other,Complete,,Neutral Tackle,1st Tackler,Legs,Tom Robertson,3,Mills Sanerivi,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_00847,1,84,53,Other,Complete,Assist,Neutral Tackle,2nd Tackler,Upper Torso,Carlo Tizzano,7,Mills Sanerivi,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_00920,1,27,14,Line,Sack,,Dominant Tackle,1st Tackler,Lower Torso,Feleti Sae-Ta'ufo'ou,3,Divad Palu,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_00921,1,27,14,Line,Sack,Assist,Dominant Tackle,2nd Tackler,Lower Torso,Samuel Slade,4,Divad Palu,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_00926,2,26,20,Line,Passive,,Ineffective Tackle,1st Tackler,Upper Torso,Mills Sanerivi,2,Nick Champion de Crespigny,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_00930,3,26,32,Line,Complete,,Neutral Tackle,1st Tackler,Upper Torso,Sione Havili Talitui,7,Hamish Stewart,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_00930,3,26,32,Line,Complete,Assist,Neutral Tackle,2nd Tackler,Upper Torso,Lalomilo Lalomilo,12,Hamish Stewart,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_00937,4,22,8,Edge,Missed,,Ineffective Tackle,1st Tackler,,Miracle Faiilagi,6,Divad Palu,Positional,Clean Break
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_00939,4,18,10,Cover,Turnover Won,Assist,Neutral Tackle,2nd Tackler,Lower Torso,Jonathan Taumateine,9,Divad Palu,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_01116,1,49,26,Line,Sack,,Dominant Tackle,1st Tackler,Lower Torso,Sione Havili Talitui,7,Divad Palu,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_01121,2,50,32,Line,Passive,,Ineffective Tackle,1st Tackler,Upper Torso,Ardie Savea,8,Vaiolini Ekuasi,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_01127,3,47,41,Line,Complete,,Neutral Tackle,1st Tackler,Lower Torso,Mills Sanerivi,2,Nick Champion de Crespigny,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_01128,3,47,41,Line,Complete,Assist,Neutral Tackle,2nd Tackler,Lower Torso,Feleti Sae-Ta'ufo'ou,3,Nick Champion de Crespigny,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_01143,1,44,49,Other,Passive,,Ineffective Tackle,1st Tackler,Lower Torso,Nic Dolly,2,Miracle Faiilagi,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_01143,1,44,49,Other,Complete,Assist,Neutral Tackle,2nd Tackler,Upper Torso,Nic White,9,Miracle Faiilagi,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_01145,1,44,49,Other,Passive,Assist,Ineffective Tackle,3rd Tackler,Lower Torso,Vaiolini Ekuasi,8,Miracle Faiilagi,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_01157,2,2,2,Cover,Missed,,Ineffective Tackle,1st Tackler,,Hamish Stewart,12,Kyren Taumoefolau,Positional,Try
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_01337,1,77,3,Chase,Complete,,Neutral Tackle,1st Tackler,Legs,Vaiolini Ekuasi,8,Kyren Taumoefolau,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_01347,2,81,14,Line,Complete,,Neutral Tackle,1st Tackler,Upper Torso,Nic Dolly,2,James Lay,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_01417,1,33,44,Line,Passive,,Ineffective Tackle,1st Tackler,Lower Torso,Mills Sanerivi,2,Carlo Tizzano,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_01417,1,33,44,Line,Complete,Assist,Neutral Tackle,2nd Tackler,Upper Torso,Kyren Taumoefolau,11,Carlo Tizzano,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_01423,2,31,52,Line,Complete,,Neutral Tackle,1st Tackler,Lower Torso,Allan Craig,5,Ben Donaldson,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_01423,2,31,52,Line,Complete,Assist,Neutral Tackle,2nd Tackler,Upper Torso,Ardie Savea,8,Ben Donaldson,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_01428,3,28,42,Line,Complete,,Neutral Tackle,1st Tackler,Upper Torso,Mills Sanerivi,2,Tom Robertson,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_01434,4,26,29,Line,Complete,,Neutral Tackle,1st Tackler,Upper Torso,Feleti Sae-Ta'ufo'ou,3,Marley Pearce,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_01434,4,26,29,Line,Complete,Assist,Neutral Tackle,2nd Tackler,Upper Torso,Samuel Slade,4,Marley Pearce,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_01445,1,67,48,Chase,Missed,,Ineffective Tackle,1st Tackler,,Ben Donaldson,10,Jonathan Taumateine,Positional,Tackled
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_01446,1,64,48,Chase,Complete,Assist,Neutral Tackle,2nd Tackler,Lower Torso,Harry Potter,11,Jonathan Taumateine,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_01451,2,61,54,Line,Missed,,Ineffective Tackle,1st Tackler,Lower Torso,Sio Tomkinson,13,Sione Havili Talitui,Bumped Off,Tackled
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_01452,2,61,55,Line,Passive,Assist,Ineffective Tackle,2nd Tackler,Upper Torso,Hamish Stewart,12,Sione Havili Talitui,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_01502,3,62,44,Line,Missed,,Ineffective Tackle,1st Tackler,Lower Torso,Marley Pearce,1,Ardie Savea,Bumped Off,Tackled
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_01503,3,62,44,Line,Passive,Assist,Ineffective Tackle,2nd Tackler,Upper Torso,Hamish Stewart,12,Ardie Savea,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_01507,3,62,44,Line,Pen Conceded,Assist,Ineffective Tackle,3rd Tackler,Lower Torso,Tom Robertson,3,Ardie Savea,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_01606,1,24,62,Edge,Sack,,Dominant Tackle,1st Tackler,Legs,Marley Pearce,1,Miracle Faiilagi,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_01612,2,30,58,Edge,Complete,,Neutral Tackle,1st Tackler,Upper Torso,Nic Dolly,2,Lalomilo Lalomilo,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_01613,2,30,58,Edge,Complete,Assist,Neutral Tackle,2nd Tackler,Upper Torso,Vaiolini Ekuasi,8,Lalomilo Lalomilo,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_01620,3,27,58,Edge,Missed,,Ineffective Tackle,1st Tackler,,Marley Pearce,1,Solomon Alaimalo,Positional,Try
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_01622,3,10,62,Cover,Missed,,Ineffective Tackle,1st Tackler,,Ben Donaldson,10,Jackson Garden-Bachop,Outpaced,Try
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_01749,1,31,17,Chase,Complete,,Neutral Tackle,1st Tackler,Legs,Lalomilo Lalomilo,12,Mac Grealy,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_01755,2,28,23,Line,Complete,,Neutral Tackle,1st Tackler,Upper Torso,Ardie Savea,8,Tom Robertson,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_01801,3,29,43,Line,Complete,,Neutral Tackle,1st Tackler,Lower Torso,Miracle Faiilagi,6,Nick Champion de Crespigny,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_01802,3,29,43,Line,Complete,Assist,Neutral Tackle,2nd Tackler,Lower Torso,Mills Sanerivi,2,Nick Champion de Crespigny,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_01809,4,36,17,Line,Missed,,Ineffective Tackle,1st Tackler,Legs,Lalomilo Lalomilo,12,Carlo Tizzano,Bumped Off,Tackled
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_01809,4,34,20,Line,Missed,Assist,Ineffective Tackle,2nd Tackler,,Sione Havili Talitui,7,Carlo Tizzano,Positional,Tackled
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_01811,4,36,20,Line,Complete,Assist,Neutral Tackle,3rd Tackler,Legs,James Lay,1,Carlo Tizzano,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_01816,5,35,34,Line,Pen Conceded,,Neutral Tackle,1st Tackler,Upper Torso,Feleti Sae-Ta'ufo'ou,3,Marley Pearce,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_01816,5,35,34,Line,Complete,Assist,Neutral Tackle,2nd Tackler,Upper Torso,Samuel Slade,4,Marley Pearce,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_02003,1,19,49,Line,Offload Allowed,,Neutral Tackle,1st Tackler,Legs,Sio Tomkinson,13,Allan Craig,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_02005,1,15,48,Line,Complete,,Neutral Tackle,1st Tackler,Lower Torso,Marley Pearce,1,James Lay,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_02011,2,12,41,Line,Complete,,Neutral Tackle,1st Tackler,Lower Torso,Nick Champion de Crespigny,6,Samuel Slade,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_02011,2,12,41,Line,Complete,Assist,Neutral Tackle,2nd Tackler,Upper Torso,Nic Dolly,2,Samuel Slade,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_02016,3,10,38,Line,Complete,,Neutral Tackle,1st Tackler,Upper Torso,Carlo Tizzano,7,Ardie Savea,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_02017,3,10,38,Line,Complete,Assist,Neutral Tackle,2nd Tackler,Upper Torso,Nick Champion de Crespigny,6,Ardie Savea,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_02022,4,9,34,Line,Complete,,Neutral Tackle,1st Tackler,Upper Torso,Marley Pearce,1,Mills Sanerivi,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_02022,4,9,34,Line,Complete,Assist,Neutral Tackle,2nd Tackler,Lower Torso,Darcy Swain,5,Mills Sanerivi,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_02027,5,11,29,Line,Complete,,Neutral Tackle,1st Tackler,Upper Torso,Vaiolini Ekuasi,8,Feleti Sae-Ta'ufo'ou,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_02027,5,11,29,Line,Complete,Assist,Neutral Tackle,2nd Tackler,Lower Torso,Nick Champion de Crespigny,6,Feleti Sae-Ta'ufo'ou,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_02035,1,91,53,Chase,Turnover Won,,Neutral Tackle,1st Tackler,Lower Torso,Allan Craig,5,Carlo Tizzano,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_02035,1,10,15,Other,Offload Allowed,,Neutral Tackle,1st Tackler,Lower Torso,Mac Grealy,15,Ardie Savea,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_02038,1,9,10,Edge,Complete,,Neutral Tackle,1st Tackler,Lower Torso,Marley Pearce,1,Pepesana Patafilo,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_02042,2,10,15,Line,Complete,,Neutral Tackle,1st Tackler,Legs,Vaiolini Ekuasi,8,Mills Sanerivi,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_02047,3,13,24,Other,Complete,,Neutral Tackle,1st Tackler,Lower Torso,Carlo Tizzano,7,Allan Craig,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_02048,3,13,24,Other,Complete,Assist,Neutral Tackle,2nd Tackler,Upper Torso,Tom Robertson,3,Allan Craig,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_02053,4,13,32,Line,Complete,,Neutral Tackle,1st Tackler,Legs,Nic Dolly,2,James Lay,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Western Force,Moana Pasifika,1_02054,4,13,32,Line,Complete,Assist,Neutral Tackle,2nd Tackler,Upper Torso,Hamish Stewart,12,James Lay,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_02137,1,26,55,Other,Offload Allowed,,Ineffective Tackle,1st Tackler,Lower Torso,Feleti Sae-Ta'ufo'ou,3,Darcy Swain,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_02141,1,17,56,Other,Offload Allowed,,Neutral Tackle,1st Tackler,Legs,Jonathan Taumateine,9,Harry Potter,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_02141,1,17,56,Other,Offload Allowed,Assist,Neutral Tackle,2nd Tackler,Legs,Mills Sanerivi,2,Harry Potter,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_02145,1,19,46,Other,Complete,,Neutral Tackle,1st Tackler,Legs,Allan Craig,5,Carlo Tizzano,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_02145,1,19,46,Other,Complete,Assist,Neutral Tackle,2nd Tackler,Upper Torso,Ardie Savea,8,Carlo Tizzano,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_02150,2,15,46,Guard,Passive,,Ineffective Tackle,1st Tackler,Upper Torso,Ardie Savea,8,Nic White,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_02156,3,11,29,Line,Passive,,Ineffective Tackle,1st Tackler,Legs,Pepesana Patafilo,13,Sio Tomkinson,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_02156,3,11,29,Line,Passive,Assist,Ineffective Tackle,2nd Tackler,Upper Torso,Sione Havili Talitui,7,Sio Tomkinson,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_02201,4,9,28,Line,Passive,,Ineffective Tackle,1st Tackler,Upper Torso,Pepesana Patafilo,13,Marley Pearce,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_02202,4,9,28,Line,Passive,Assist,Ineffective Tackle,2nd Tackler,Upper Torso,Jonathan Taumateine,9,Marley Pearce,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_02432,1,78,8,Chase,Complete,,Neutral Tackle,1st Tackler,Upper Torso,Lalomilo Lalomilo,12,Vaiolini Ekuasi,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_02440,2,80,13,Line,Complete,,Neutral Tackle,1st Tackler,Upper Torso,Sione Havili Talitui,7,Nick Champion de Crespigny,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_02440,2,80,13,Line,Complete,Assist,Neutral Tackle,2nd Tackler,Upper Torso,Allan Craig,5,Nick Champion de Crespigny,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_02520,1,45,16,Other,Passive,,Ineffective Tackle,1st Tackler,Upper Torso,Jonathan Taumateine,9,Nic Dolly,,
945268,Super Rugby Pacific,2025,15/02/2025,Western Force,Moana Pasifika,Moana Pasifika,Western Force,1_02521,1,45,16,Other,Passive,Assist,Ineffective Tackle,2nd Tackler,Upper Torso,Lalomilo Lalomilo,12,Nic Dolly,,
